Date,Home Odds,Vis Odds,Home,Visitor,Home PTS,Vis PTS
2019-01-06,1.36,3.28,Los Angeles Clippers,Orlando Magic,106,96
2019-01-06,1.29,3.67,Minnesota Timberwolves,Los Angeles Lakers,108,86
2019-01-05,1.76,2.12,Portland Trail Blazers,Houston Rockets,110,101
2019-01-05,3.7,1.29,Sacramento Kings,Golden State Warriors,123,127
2019-01-05,1.42,2.94,Milwaukee Bucks,Toronto Raptors,116,123
2019-01-05,1.24,4.18,San Antonio Spurs,Memphis Grizzlies,108,88
2019-01-05,4.69,1.2,Cleveland Cavaliers,New Orleans Pelicans,98,133
2019-01-05,1.37,3.18,Philadelphia 76ers,Dallas Mavericks,106,100
2019-01-05,2.49,1.56,Detroit Pistons,Utah Jazz,105,110
2019-01-05,1.22,4.47,Denver Nuggets,Charlotte Hornets,123,110
2019-01-04,1.43,2.91,Los Angeles Lakers,New York Knicks,112,119
2019-01-04,1.88,1.96,Portland Trail Blazers,Oklahoma City Thunder,109,111
2019-01-04,2.62,1.51,Phoenix Suns,Los Angeles Clippers,111,121
2019-01-04,1.08,8.43,Milwaukee Bucks,Atlanta Hawks,144,112
2019-01-04,1.58,2.46,Boston Celtics,Dallas Mavericks,114,93
2019-01-04,3.42,1.33,Chicago Bulls,Indiana Pacers,116,119
2019-01-04,1.57,2.48,Memphis Grizzlies,Brooklyn Nets,100,109
2019-01-04,1.34,3.35,Miami Heat,Washington Wizards,115,109
2019-01-04,1.55,2.51,Minnesota Timberwolves,Orlando Magic,120,103
2019-01-04,4.95,1.19,Cleveland Cavaliers,Utah Jazz,91,117
2019-01-03,1.26,3.96,Golden State Warriors,Houston Rockets,134,135
2019-01-03,2.4,1.6,Sacramento Kings,Denver Nuggets,113,117
2019-01-03,1.62,2.37,San Antonio Spurs,Toronto Raptors,125,107
2019-01-02,2.8,1.45,Los Angeles Lakers,Oklahoma City Thunder,100,107
2019-01-02,2.33,1.64,Phoenix Suns,Philadelphia 76ers,127,132
2019-01-02,1.38,3.11,Boston Celtics,Minnesota Timberwolves,115,102
2019-01-02,2.0,1.85,Chicago Bulls,Orlando Magic,84,112
2019-01-02,1.39,3.09,Memphis Grizzlies,Detroit Pistons,94,101
2019-01-02,2.05,1.81,Brooklyn Nets,New Orleans Pelicans,126,121
2019-01-02,1.82,2.03,Charlotte Hornets,Dallas Mavericks,84,122
2019-01-02,2.95,1.42,Cleveland Cavaliers,Miami Heat,92,117
2019-01-02,1.38,3.12,Washington Wizards,Atlanta Hawks,114,98
2019-01-01,2.02,1.84,Los Angeles Clippers,Philadelphia 76ers,113,119
2019-01-01,1.08,8.63,Denver Nuggets,New York Knicks,115,108
2019-01-01,1.96,1.88,Sacramento Kings,Portland Trail Blazers,108,113
2019-01-01,1.17,5.29,Milwaukee Bucks,Detroit Pistons,121,98
2019-01-01,1.84,2.01,Toronto Raptors,Utah Jazz,122,116
2018-12-31,5.52,1.16,Phoenix Suns,Golden State Warriors,109,132
2018-12-31,1.45,2.84,New Orleans Pelicans,Minnesota Timberwolves,123,114
2018-12-31,1.32,3.56,Oklahoma City Thunder,Dallas Mavericks,122,102
2018-12-31,1.54,2.54,Houston Rockets,Memphis Grizzlies,113,101
2018-12-31,2.01,1.84,San Antonio Spurs,Boston Celtics,120,111
2018-12-31,1.28,3.86,Charlotte Hornets,Orlando Magic,125,100
2018-12-31,1.08,8.83,Indiana Pacers,Atlanta Hawks,116,108
2018-12-30,1.79,2.06,Los Angeles Lakers,Sacramento Kings,121,114
2018-12-30,1.65,2.32,Portland Trail Blazers,Philadelphia 76ers,129,95
2018-12-30,2.15,1.73,Dallas Mavericks,Oklahoma City Thunder,105,103
2018-12-30,1.57,2.48,Miami Heat,Minnesota Timberwolves,104,113
2018-12-30,1.15,5.76,Toronto Raptors,Chicago Bulls,95,89
2018-12-30,1.83,2.03,Orlando Magic,Detroit Pistons,109,107
2018-12-29,1.68,2.24,Los Angeles Clippers,San Antonio Spurs,111,122
2018-12-29,2.69,1.49,Portland Trail Blazers,Golden State Warriors,105,115
2018-12-29,2.61,1.52,Phoenix Suns,Denver Nuggets,118,122
2018-12-29,2.41,1.59,Memphis Grizzlies,Boston Celtics,103,112
2018-12-29,1.11,6.96,Utah Jazz,New York Knicks,129,97
2018-12-29,1.56,2.49,Atlanta Hawks,Cleveland Cavaliers,111,108
2018-12-29,2.36,1.62,New Orleans Pelicans,Houston Rockets,104,108
2018-12-29,2.36,1.62,Washington Wizards,Charlotte Hornets,130,126
2018-12-29,1.15,5.68,Milwaukee Bucks,Brooklyn Nets,129,115
2018-12-28,3.35,1.33,Los Angeles Lakers,Los Angeles Clippers,107,118
2018-12-28,1.52,2.6,Denver Nuggets,San Antonio Spurs,102,99
2018-12-28,2.59,1.52,Phoenix Suns,Oklahoma City Thunder,102,118
2018-12-28,1.17,5.33,Miami Heat,Cleveland Cavaliers,118,94
2018-12-28,1.21,4.64,Minnesota Timberwolves,Atlanta Hawks,120,123
2018-12-28,1.54,2.57,New Orleans Pelicans,Dallas Mavericks,114,112
2018-12-28,1.51,2.64,Charlotte Hornets,Brooklyn Nets,100,87
2018-12-28,1.35,3.31,Indiana Pacers,Detroit Pistons,125,88
2018-12-28,2.68,1.49,Orlando Magic,Toronto Raptors,116,87
2018-12-28,1.52,2.6,Washington Wizards,Chicago Bulls,92,101
2018-12-27,1.24,4.22,Golden State Warriors,Portland Trail Blazers,109,110
2018-12-27,1.51,2.63,Utah Jazz,Philadelphia 76ers,97,114
2018-12-27,1.53,2.58,Sacramento Kings,Los Angeles Lakers,117,116
2018-12-27,2.22,1.69,Houston Rockets,Boston Celtics,127,113
2018-12-27,1.06,10.12,Milwaukee Bucks,New York Knicks,112,96
2018-12-26,1.48,2.73,Los Angeles Clippers,Sacramento Kings,127,118
2018-12-26,1.76,2.1,Dallas Mavericks,New Orleans Pelicans,122,119
2018-12-26,1.56,2.5,San Antonio Spurs,Denver Nuggets,111,103
2018-12-26,2.48,1.57,Chicago Bulls,Minnesota Timberwolves,94,119
2018-12-26,1.19,4.87,Memphis Grizzlies,Cleveland Cavaliers,95,87
2018-12-26,3.18,1.37,Atlanta Hawks,Indiana Pacers,121,129
2018-12-26,1.84,2.01,Brooklyn Nets,Charlotte Hornets,134,132
2018-12-26,2.2,1.7,Miami Heat,Toronto Raptors,104,106
2018-12-26,1.53,2.58,Detroit Pistons,Washington Wizards,106,95
2018-12-26,1.45,2.84,Orlando Magic,Phoenix Suns,120,122
2018-12-25,1.35,3.31,Utah Jazz,Portland Trail Blazers,117,96
2018-12-25,1.24,4.21,Golden State Warriors,Los Angeles Lakers,101,127
2018-12-25,1.49,2.7,Boston Celtics,Philadelphia 76ers,121,114
2018-12-25,1.97,1.88,Houston Rockets,Oklahoma City Thunder,113,109
2018-12-25,4.78,1.2,New York Knicks,Milwaukee Bucks,95,109
2018-12-23,1.46,2.77,Los Angeles Lakers,Memphis Grizzlies,99,107
2018-12-23,1.32,3.55,Portland Trail Blazers,Dallas Mavericks,121,118
2018-12-23,1.14,5.94,Golden State Warriors,Los Angeles Clippers,129,127
2018-12-23,1.37,3.2,Oklahoma City Thunder,Minnesota Timberwolves,112,114
2018-12-23,1.33,3.5,Boston Celtics,Charlotte Hornets,119,103
2018-12-23,1.23,4.34,Brooklyn Nets,Phoenix Suns,111,103
2018-12-23,1.9,1.94,Cleveland Cavaliers,Chicago Bulls,92,112
2018-12-23,1.74,2.15,Orlando Magic,Miami Heat,91,115
2018-12-23,1.96,1.87,Sacramento Kings,New Orleans Pelicans,122,117
2018-12-23,1.16,5.63,Indiana Pacers,Washington Wizards,105,89
2018-12-23,1.2,4.67,Detroit Pistons,Atlanta Hawks,95,98
2018-12-22,1.76,2.12,Utah Jazz,Oklahoma City Thunder,106,107
2018-12-22,1.14,6.12,Golden State Warriors,Dallas Mavericks,120,116
2018-12-22,1.49,2.7,Houston Rockets,San Antonio Spurs,108,101
2018-12-22,2.08,1.77,Miami Heat,Milwaukee Bucks,94,87
2018-12-22,1.32,3.54,Philadelphia 76ers,Toronto Raptors,126,101
2018-12-22,1.5,2.67,Washington Wizards,Phoenix Suns,149,146
2018-12-22,1.75,2.12,Los Angeles Clippers,Denver Nuggets,132,111
2018-12-21,1.45,2.84,Los Angeles Lakers,New Orleans Pelicans,112,104
2018-12-21,1.78,2.08,Portland Trail Blazers,Utah Jazz,90,120
2018-12-21,1.77,2.1,Sacramento Kings,Memphis Grizzlies,102,99
2018-12-21,1.57,2.47,San Antonio Spurs,Minnesota Timberwolves,124,98
2018-12-21,2.06,1.79,Boston Celtics,Milwaukee Bucks,107,120
2018-12-21,2.31,1.64,Chicago Bulls,Orlando Magic,90,80
2018-12-21,2.26,1.67,Brooklyn Nets,Indiana Pacers,106,114
2018-12-21,1.74,2.13,New York Knicks,Atlanta Hawks,107,114
2018-12-21,1.55,2.52,Charlotte Hornets,Detroit Pistons,98,86
2018-12-21,1.12,6.66,Toronto Raptors,Cleveland Cavaliers,126,110
2018-12-20,1.64,2.33,Los Angeles Clippers,Dallas Mavericks,125,121
2018-12-20,2.23,1.69,Miami Heat,Houston Rockets,101,99
2018-12-19,1.4,3.06,Portland Trail Blazers,Memphis Grizzlies,99,92
2018-12-19,2.54,1.55,Sacramento Kings,Oklahoma City Thunder,113,132
2018-12-19,2.11,1.77,Utah Jazz,Golden State Warriors,108,103
2018-12-19,2.01,1.83,Chicago Bulls,Brooklyn Nets,93,96
2018-12-19,1.14,6.06,Houston Rockets,Washington Wizards,136,118
2018-12-19,1.23,4.3,Milwaukee Bucks,New Orleans Pelicans,123,115
2018-12-19,1.43,2.89,Minnesota Timberwolves,Detroit Pistons,123,129
2018-12-19,1.11,6.95,Boston Celtics,Phoenix Suns,103,111
2018-12-19,1.54,2.56,Toronto Raptors,Indiana Pacers,99,96
2018-12-19,1.08,8.53,Charlotte Hornets,Cleveland Cavaliers,110,99
2018-12-19,2.32,1.63,Orlando Magic,San Antonio Spurs,90,129
2018-12-19,1.1,7.65,Philadelphia 76ers,New York Knicks,131,109
2018-12-18,1.53,2.58,Denver Nuggets,Dallas Mavericks,126,118
2018-12-18,2.31,1.64,Atlanta Hawks,Washington Wizards,118,110
2018-12-18,2.04,1.81,Brooklyn Nets,Los Angeles Lakers,115,110
2018-12-18,1.09,7.98,Indiana Pacers,Cleveland Cavaliers,91,92
2018-12-17,1.09,8.01,Golden State Warriors,Memphis Grizzlies,110,93
2018-12-17,1.84,2.01,Los Angeles Clippers,Portland Trail Blazers,127,131
2018-12-17,1.88,1.96,San Antonio Spurs,Philadelphia 76ers,123,96
2018-12-17,1.48,2.71,Houston Rockets,Utah Jazz,102,97
2018-12-17,1.28,3.76,Minnesota Timberwolves,Sacramento Kings,132,105
2018-12-17,1.09,7.97,Oklahoma City Thunder,Chicago Bulls,121,96
2018-12-17,2.0,1.84,New York Knicks,Phoenix Suns,110,128
2018-12-17,2.3,1.65,Detroit Pistons,Milwaukee Bucks,104,107
2018-12-16,1.68,2.24,Denver Nuggets,Toronto Raptors,95,86
2018-12-16,1.53,2.59,Dallas Mavericks,Sacramento Kings,113,120
2018-12-16,1.41,2.98,New Orleans Pelicans,Miami Heat,96,102
2018-12-16,2.36,1.61,Washington Wizards,Los Angeles Lakers,128,110
2018-12-16,1.11,6.87,Indiana Pacers,New York Knicks,110,99
2018-12-16,4.3,1.23,Cleveland Cavaliers,Philadelphia 76ers,105,128
2018-12-16,1.33,3.45,Brooklyn Nets,Atlanta Hawks,144,127
2018-12-15,1.37,3.15,Oklahoma City Thunder,Los Angeles Clippers,110,104
2018-12-15,3.64,1.3,Phoenix Suns,Minnesota Timberwolves,107,99
2018-12-15,1.17,5.32,San Antonio Spurs,Chicago Bulls,93,98
2018-12-15,2.69,1.49,Memphis Grizzlies,Houston Rockets,97,105
2018-12-15,2.0,1.84,Charlotte Hornets,Los Angeles Lakers,100,128
2018-12-15,2.13,1.74,Detroit Pistons,Boston Celtics,113,104
2018-12-15,3.04,1.4,Orlando Magic,Utah Jazz,96,89
2018-12-14,2.1,1.77,Denver Nuggets,Oklahoma City Thunder,109,98
2018-12-14,2.04,1.81,Portland Trail Blazers,Toronto Raptors,128,122
2018-12-14,3.58,1.31,Sacramento Kings,Golden State Warriors,125,130
2018-12-14,1.57,2.48,Memphis Grizzlies,Miami Heat,97,100
2018-12-14,1.68,2.25,Brooklyn Nets,Washington Wizards,125,118
2018-12-14,4.85,1.19,Cleveland Cavaliers,Milwaukee Bucks,102,114
2018-12-14,1.69,2.21,Philadelphia 76ers,Indiana Pacers,101,113
2018-12-14,1.1,7.47,Boston Celtics,Atlanta Hawks,129,108
2018-12-14,1.17,5.36,Charlotte Hornets,New York Knicks,124,126
2018-12-13,2.98,1.41,Phoenix Suns,Dallas Mavericks,99,89
2018-12-13,1.43,2.92,Orlando Magic,Chicago Bulls,97,91
2018-12-13,1.66,2.28,San Antonio Spurs,Los Angeles Clippers,125,87
2018-12-13,1.43,2.95,Houston Rockets,Los Angeles Lakers,126,111
2018-12-12,1.29,3.73,Golden State Warriors,Toronto Raptors,93,113
2018-12-12,2.33,1.64,Sacramento Kings,Minnesota Timberwolves,141,130
2018-12-12,1.25,4.12,Utah Jazz,Miami Heat,111,84
2018-12-12,1.19,4.84,Dallas Mavericks,Atlanta Hawks,114,107
2018-12-12,1.64,2.32,Memphis Grizzlies,Portland Trail Blazers,92,83
2018-12-12,2.15,1.74,New Orleans Pelicans,Oklahoma City Thunder,118,114
2018-12-12,1.42,2.96,Charlotte Hornets,Detroit Pistons,108,107
2018-12-12,1.97,1.87,Cleveland Cavaliers,New York Knicks,113,106
2018-12-12,2.1,1.76,Indiana Pacers,Milwaukee Bucks,113,97
2018-12-12,1.4,3.08,Philadelphia 76ers,Brooklyn Nets,124,127
2018-12-12,2.44,1.58,Washington Wizards,Boston Celtics,125,130
2018-12-11,2.32,1.64,Los Angeles Clippers,Toronto Raptors,99,123
2018-12-11,1.09,8.0,San Antonio Spurs,Phoenix Suns,111,86
2018-12-11,1.39,3.11,Houston Rockets,Portland Trail Blazers,111,104
2018-12-10,1.19,4.92,Golden State Warriors,Minnesota Timberwolves,116,108
2018-12-10,1.45,2.83,Los Angeles Lakers,Miami Heat,108,105
2018-12-10,1.64,2.32,Denver Nuggets,Memphis Grizzlies,105,99
2018-12-10,4.82,1.2,Phoenix Suns,Los Angeles Clippers,119,123
2018-12-10,1.52,2.62,Dallas Mavericks,Orlando Magic,101,76
2018-12-10,2.12,1.75,Chicago Bulls,Sacramento Kings,89,108
2018-12-10,1.17,5.45,Milwaukee Bucks,Cleveland Cavaliers,108,92
2018-12-10,1.49,2.71,Oklahoma City Thunder,Utah Jazz,122,113
2018-12-10,1.75,2.14,Boston Celtics,New Orleans Pelicans,113,100
2018-12-10,1.4,3.04,Indiana Pacers,Washington Wizards,109,101
2018-12-10,1.12,6.78,Philadelphia 76ers,Detroit Pistons,116,102
2018-12-09,3.03,1.4,New York Knicks,Charlotte Hornets,107,119
2018-12-09,2.49,1.56,San Antonio Spurs,Utah Jazz,110,97
2018-12-09,1.51,2.64,Toronto Raptors,Milwaukee Bucks,99,104
2018-12-09,2.22,1.7,Detroit Pistons,New Orleans Pelicans,108,116
2018-12-08,1.18,5.05,Los Angeles Clippers,Miami Heat,98,121
2018-12-08,1.68,2.24,Portland Trail Blazers,Minnesota Timberwolves,113,105
2018-12-08,3.81,1.28,Chicago Bulls,Boston Celtics,77,133
2018-12-08,1.75,2.13,Memphis Grizzlies,Los Angeles Lakers,88,111
2018-12-08,2.95,1.41,Atlanta Hawks,Denver Nuggets,106,98
2018-12-08,3.55,1.31,Cleveland Cavaliers,Washington Wizards,116,101
2018-12-08,1.77,2.09,New York Knicks,Brooklyn Nets,104,112
2018-12-08,1.45,2.84,Indiana Pacers,Sacramento Kings,107,97
2018-12-08,2.38,1.6,Dallas Mavericks,Houston Rockets,107,104
2018-12-07,1.76,2.11,Milwaukee Bucks,Golden State Warriors,95,105
2018-12-07,4.11,1.25,Phoenix Suns,Miami Heat,98,115
2018-12-07,1.96,1.89,San Antonio Spurs,Los Angeles Lakers,133,120
2018-12-07,4.43,1.22,Chicago Bulls,Oklahoma City Thunder,114,112
2018-12-07,1.44,2.84,New Orleans Pelicans,Memphis Grizzlies,103,107
2018-12-07,4.34,1.22,Brooklyn Nets,Toronto Raptors,106,105
2018-12-07,2.24,1.68,Cleveland Cavaliers,Sacramento Kings,110,129
2018-12-07,1.86,1.98,Charlotte Hornets,Denver Nuggets,113,107
2018-12-07,1.73,2.16,Detroit Pistons,Philadelphia 76ers,111,117
2018-12-07,1.59,2.43,Orlando Magic,Indiana Pacers,90,112
2018-12-06,1.86,1.98,Utah Jazz,Houston Rockets,118,91
2018-12-06,1.09,7.97,Portland Trail Blazers,Phoenix Suns,108,86
2018-12-06,1.07,8.95,Boston Celtics,New York Knicks,128,100
2018-12-05,1.27,3.87,Los Angeles Lakers,San Antonio Spurs,121,113
2018-12-05,1.75,2.13,Memphis Grizzlies,Los Angeles Clippers,96,86
2018-12-05,1.32,3.48,Milwaukee Bucks,Detroit Pistons,115,92
2018-12-05,1.52,2.63,Minnesota Timberwolves,Charlotte Hornets,121,104
2018-12-05,1.45,2.84,New Orleans Pelicans,Dallas Mavericks,132,106
2018-12-05,1.36,3.27,Toronto Raptors,Philadelphia 76ers,113,102
2018-12-05,2.36,1.62,Atlanta Hawks,Washington Wizards,117,131
2018-12-05,3.2,1.37,Brooklyn Nets,Oklahoma City Thunder,112,114
2018-12-05,6.28,1.13,Cleveland Cavaliers,Golden State Warriors,105,129
2018-12-05,2.6,1.52,Orlando Magic,Denver Nuggets,118,124
2018-12-04,2.84,1.45,Phoenix Suns,Sacramento Kings,105,122
2018-12-04,1.29,3.7,Utah Jazz,San Antonio Spurs,139,105
2018-12-04,1.82,2.03,Dallas Mavericks,Portland Trail Blazers,111,102
2018-12-04,1.68,2.24,Miami Heat,Orlando Magic,90,105
2018-12-04,1.27,3.87,Indiana Pacers,Chicago Bulls,96,90
2018-12-03,2.15,1.75,Minnesota Timberwolves,Houston Rockets,103,91
2018-12-03,1.8,2.05,New Orleans Pelicans,Los Angeles Clippers,126,129
2018-12-03,6.0,1.14,Atlanta Hawks,Golden State Warriors,111,128
2018-12-03,1.4,3.04,Brooklyn Nets,Cleveland Cavaliers,97,99
2018-12-03,2.15,1.74,New York Knicks,Washington Wizards,107,110
2018-12-03,1.33,3.39,Toronto Raptors,Denver Nuggets,103,106
2018-12-03,2.15,1.73,Detroit Pistons,Oklahoma City Thunder,83,110
2018-12-02,2.37,1.61,Dallas Mavericks,Los Angeles Clippers,114,110
2018-12-02,1.95,1.89,San Antonio Spurs,Portland Trail Blazers,131,118
2018-12-02,2.45,1.58,Miami Heat,Utah Jazz,102,100
2018-12-02,1.38,3.12,Philadelphia 76ers,Memphis Grizzlies,103,95
2018-12-02,1.67,2.26,Charlotte Hornets,New Orleans Pelicans,109,119
2018-12-02,1.12,6.55,Los Angeles Lakers,Phoenix Suns,120,96
2018-12-01,2.06,1.79,Sacramento Kings,Indiana Pacers,111,110
2018-12-01,7.19,1.11,Cleveland Cavaliers,Toronto Raptors,95,106
2018-12-01,1.07,8.97,Houston Rockets,Chicago Bulls,121,105
2018-12-01,1.78,2.07,Minnesota Timberwolves,Boston Celtics,109,118
2018-12-01,2.63,1.51,Detroit Pistons,Golden State Warriors,111,102
2018-12-01,1.37,3.23,Washington Wizards,Brooklyn Nets,102,88
2018-12-01,4.07,1.25,New York Knicks,Milwaukee Bucks,136,134
2018-11-30,1.57,2.46,Los Angeles Lakers,Dallas Mavericks,114,103
2018-11-30,1.85,1.99,Portland Trail Blazers,Denver Nuggets,112,113
2018-11-30,2.57,1.53,Phoenix Suns,Orlando Magic,85,99
2018-11-30,2.26,1.66,Miami Heat,New Orleans Pelicans,106,101
2018-11-30,1.08,8.4,Oklahoma City Thunder,Atlanta Hawks,124,109
2018-11-30,2.39,1.62,San Antonio Spurs,Houston Rockets,105,136
2018-11-30,2.2,1.7,Brooklyn Nets,Memphis Grizzlies,125,131
2018-11-30,1.09,8.05,Boston Celtics,Cleveland Cavaliers,128,95
2018-11-30,1.73,2.14,Charlotte Hornets,Utah Jazz,111,119
2018-11-30,1.23,4.31,Detroit Pistons,Chicago Bulls,107,88
2018-11-30,1.23,4.3,Philadelphia 76ers,Washington Wizards,123,98
2018-11-29,1.46,2.8,Los Angeles Lakers,Indiana Pacers,104,96
2018-11-29,2.14,1.73,Sacramento Kings,Los Angeles Clippers,121,133
2018-11-29,1.22,4.48,Toronto Raptors,Golden State Warriors,131,128
2018-11-28,1.1,7.53,Los Angeles Clippers,Phoenix Suns,115,99
2018-11-28,1.2,4.78,Portland Trail Blazers,Orlando Magic,115,112
2018-11-28,1.41,3.01,Houston Rockets,Dallas Mavericks,108,128
2018-11-28,1.06,10.43,Milwaukee Bucks,Chicago Bulls,116,113
2018-11-28,1.53,2.6,Minnesota Timberwolves,San Antonio Spurs,128,89
2018-11-28,1.38,3.15,New Orleans Pelicans,Washington Wizards,125,104
2018-11-28,1.09,7.96,Oklahoma City Thunder,Cleveland Cavaliers,100,83
2018-11-28,2.35,1.62,Brooklyn Nets,Utah Jazz,91,101
2018-11-28,1.11,7.14,Charlotte Hornets,Atlanta Hawks,108,94
2018-11-28,1.09,7.77,Philadelphia 76ers,New York Knicks,117,91
2018-11-27,1.67,2.27,Denver Nuggets,Los Angeles Lakers,117,85
2018-11-27,2.22,1.69,Phoenix Suns,Indiana Pacers,104,109
2018-11-27,2.86,1.44,Memphis Grizzlies,Toronto Raptors,114,122
2018-11-27,1.3,3.71,Miami Heat,Atlanta Hawks,113,115
2018-11-27,1.31,3.54,Detroit Pistons,New York Knicks,115,108
2018-11-26,1.33,3.46,Golden State Warriors,Orlando Magic,116,110
2018-11-26,1.51,2.64,Utah Jazz,Indiana Pacers,88,121
2018-11-26,3.16,1.38,Chicago Bulls,San Antonio Spurs,107,108
2018-11-26,1.74,2.15,New Orleans Pelicans,Boston Celtics,107,124
2018-11-26,2.62,1.51,Charlotte Hornets,Milwaukee Bucks,110,107
2018-11-26,2.99,1.42,Cleveland Cavaliers,Minnesota Timberwolves,95,102
2018-11-26,1.79,2.06,Washington Wizards,Houston Rockets,135,131
2018-11-25,1.56,2.5,Portland Trail Blazers,Los Angeles Clippers,100,104
2018-11-25,2.44,1.58,Sacramento Kings,Utah Jazz,112,133
2018-11-25,3.3,1.35,Atlanta Hawks,Charlotte Hornets,124,123
2018-11-25,2.63,1.51,Brooklyn Nets,Philadelphia 76ers,125,127
2018-11-25,1.28,3.83,Memphis Grizzlies,New York Knicks,98,103
2018-11-25,1.1,7.26,Toronto Raptors,Miami Heat,125,115
2018-11-25,1.25,4.05,Detroit Pistons,Phoenix Suns,118,107
2018-11-25,1.28,3.83,Los Angeles Lakers,Orlando Magic,104,108
2018-11-24,2.23,1.68,Dallas Mavericks,Boston Celtics,113,104
2018-11-24,1.37,3.2,Golden State Warriors,Sacramento Kings,117,116
2018-11-24,1.2,4.77,Milwaukee Bucks,San Antonio Spurs,135,129
2018-11-24,1.13,6.25,Minnesota Timberwolves,Chicago Bulls,111,96
2018-11-24,1.4,3.02,Oklahoma City Thunder,Denver Nuggets,98,105
2018-11-24,1.64,2.34,Washington Wizards,New Orleans Pelicans,124,114
2018-11-24,3.46,1.33,Cleveland Cavaliers,Houston Rockets,117,108
2018-11-23,1.86,1.99,Golden State Warriors,Portland Trail Blazers,125,97
2018-11-23,1.69,2.19,Los Angeles Lakers,Utah Jazz,90,83
2018-11-23,1.26,4.03,Denver Nuggets,Orlando Magic,112,87
2018-11-23,1.07,9.4,Milwaukee Bucks,Phoenix Suns,114,116
2018-11-23,2.43,1.58,Chicago Bulls,Miami Heat,96,103
2018-11-23,1.79,2.06,Indiana Pacers,San Antonio Spurs,100,111
2018-11-23,1.37,3.21,Oklahoma City Thunder,Charlotte Hornets,109,104
2018-11-23,3.73,1.29,Atlanta Hawks,Boston Celtics,96,114
2018-11-23,3.64,1.3,New York Knicks,New Orleans Pelicans,114,109
2018-11-23,1.09,8.34,Philadelphia 76ers,Cleveland Cavaliers,112,121
2018-11-23,1.17,5.3,Toronto Raptors,Washington Wizards,125,107
2018-11-23,2.5,1.56,Detroit Pistons,Houston Rockets,116,111
2018-11-23,1.53,2.56,Los Angeles Clippers,Memphis Grizzlies,112,107
2018-11-23,2.07,1.78,Brooklyn Nets,Minnesota Timberwolves,102,112
2018-11-21,1.96,1.88,Golden State Warriors,Oklahoma City Thunder,95,123
2018-11-21,1.2,4.73,Utah Jazz,Sacramento Kings,110,119
2018-11-21,1.47,2.77,Dallas Mavericks,Brooklyn Nets,119,113
2018-11-21,1.67,2.27,San Antonio Spurs,Memphis Grizzlies,103,104
2018-11-21,2.0,1.84,Chicago Bulls,Phoenix Suns,124,116
2018-11-21,4.49,1.22,Cleveland Cavaliers,Los Angeles Lakers,105,109
2018-11-21,1.23,4.38,Houston Rockets,Detroit Pistons,126,124
2018-11-21,1.32,3.5,Milwaukee Bucks,Portland Trail Blazers,143,100
2018-11-21,1.91,1.94,Minnesota Timberwolves,Denver Nuggets,101,103
2018-11-21,3.79,1.28,Atlanta Hawks,Toronto Raptors,108,124
2018-11-21,1.06,10.41,Boston Celtics,New York Knicks,109,117
2018-11-21,1.59,2.41,Charlotte Hornets,Indiana Pacers,127,109
2018-11-21,1.58,2.44,Philadelphia 76ers,New Orleans Pelicans,121,120
2018-11-20,1.67,2.27,Miami Heat,Brooklyn Nets,92,104
2018-11-20,3.36,1.33,New York Knicks,Portland Trail Blazers,114,118
2018-11-20,3.38,1.33,Orlando Magic,Toronto Raptors,91,93
2018-11-20,1.94,1.9,Washington Wizards,Los Angeles Clippers,125,118
2018-11-19,2.59,1.53,Sacramento Kings,Oklahoma City Thunder,117,113
2018-11-19,1.64,2.32,Memphis Grizzlies,Dallas Mavericks,98,88
2018-11-19,1.43,2.92,Milwaukee Bucks,Denver Nuggets,104,98
2018-11-19,1.32,3.53,New Orleans Pelicans,San Antonio Spurs,140,126
2018-11-19,3.22,1.36,Atlanta Hawks,Los Angeles Clippers,119,127
2018-11-19,2.36,1.62,Charlotte Hornets,Boston Celtics,117,112
2018-11-19,1.19,4.87,Detroit Pistons,Cleveland Cavaliers,113,102
2018-11-19,2.43,1.59,Indiana Pacers,Utah Jazz,121,94
2018-11-19,1.12,6.67,Philadelphia 76ers,Phoenix Suns,119,114
2018-11-18,1.68,2.25,San Antonio Spurs,Golden State Warriors,104,92
2018-11-18,1.98,1.86,Miami Heat,Los Angeles Lakers,97,113
2018-11-18,1.52,2.61,Orlando Magic,New York Knicks,131,117
2018-11-18,1.96,1.89,Washington Wizards,Portland Trail Blazers,109,119
2018-11-18,1.48,2.75,Minnesota Timberwolves,Memphis Grizzlies,87,100
2018-11-17,2.7,1.49,Phoenix Suns,Oklahoma City Thunder,100,110
2018-11-17,2.12,1.75,Dallas Mavericks,Golden State Warriors,112,109
2018-11-17,4.92,1.19,Chicago Bulls,Toronto Raptors,83,122
2018-11-17,1.1,7.48,Houston Rockets,Sacramento Kings,132,112
2018-11-17,1.57,2.47,Boston Celtics,Utah Jazz,86,98
2018-11-17,1.68,2.24,Charlotte Hornets,Philadelphia 76ers,119,122
2018-11-17,1.13,6.19,Indiana Pacers,Atlanta Hawks,97,89
2018-11-17,1.93,1.92,New Orleans Pelicans,Denver Nuggets,125,115
2018-11-17,2.54,1.55,Orlando Magic,Los Angeles Lakers,130,117
2018-11-17,2.57,1.53,Brooklyn Nets,Los Angeles Clippers,119,127
2018-11-16,1.06,10.54,Milwaukee Bucks,Chicago Bulls,123,104
2018-11-16,1.38,3.17,Memphis Grizzlies,Sacramento Kings,112,104
