Date,Home Odds,Vis Odds,Home,Visitor,Home PTS,Vis PTS
2019-12-24,1.55,2.55,Miami Heat,Utah Jazz,107,104
2019-12-24,2.05,1.80,Cleveland Cavaliers,Atlanta Hawks,121,118
2019-12-24,3.27,1.36,Detroit Pistons,Philadelphia 76ers,109,125
2019-12-24,1.44,2.88,Indiana Pacers,Toronto Raptors,120,115 
2019-12-24,1.62,2.36,New York Knicks,Washington Wizards,115,121
2019-12-24,1.48,2.75,Orlando Magic,Chicago Bulls,103,95
2019-12-22,1.74,2.14,Los Angeles Lakers,Denver Nuggets,104,128
2019-12-22,1.27,3.96,Milwaukee Bucks,Indiana Pacers,117,89
2019-12-22,1.89,1.95,Oklahoma City Thunder,Los Angeles Clippers,118,112
2019-12-22,1.11,7.24,Boston Celtics,Charlotte Hornets,119,93
2019-12-22,1.83,2.02,Toronto Raptors,Dallas Mavericks,110,107
2019-12-22,1.35,3.36,Portland Trail Blazers,Minnesota Timberwolves,113,106
2019-12-22,4.36,1.23,Phoenix Suns,Houston Rockets,125,139
2019-12-22,3.40,1.34,San Antonio Spurs,Los Angeles Clippers,109,134
2019-12-22,2.10,1.78,Memphis Grizzlies,Sacramento Kings,119,115
2019-12-22,7.24,1.11,New York Knicks,Milwaukee Bucks,102,123
2019-12-22,2.06,1.80,Detroit Pistons,Chicago Bulls,107,119
2019-12-22,1.10,7.43,Philadelphia 76ers,Washington Wizards,125,108
2019-12-22,1.31,3.57,Brooklyn Nets,Atlanta Hawks,122,112
2019-12-21,3.31,1.35,Charlotte Hornets,Utah Jazz,107,114
2019-12-21,2.09,1.77,Golden State Warriors,New Orleans Pelicans,106,102
2019-12-21,1.62,2.35,Portland Trail Blazers,Orlando Magic,118,103
2019-12-21,1.15,5.72,Denver Nuggets,Minnesota Timberwolves,109,100
2019-12-21,1.22,4.51,Miami Heat,New York Knicks,129,114
2019-12-21,1.66,2.28,Oklahoma City Thunder,Phoenix Suns,126,108
2019-12-21,1.25,4.17,Philadelphia 76ers,Dallas Mavericks,98,117
2019-12-21,1.22,4.45,Boston Celtics,Detroit Pistons,114,93
2019-12-21,1.36,3.25,Toronto Raptors,Washington Wizards,122,118
2019-12-21,2.19,1.72,Cleveland Cavaliers,Memphis Grizzlies,114,107
2019-12-21,1.48,2.76,Indiana Pacers,Sacramento Kings,119,105
2019-12-20,1.47,2.76,Los Angeles Clippers,Houston Rockets,117,122
2019-12-20,1.56,2.51,San Antonio Spurs,Brooklyn Nets,118,105
2019-12-20,1.63,2.36,Milwaukee Bucks,Los Angeles Lakers,111,104
2019-12-20,3.22,1.37,Atlanta Hawks,Utah Jazz,106,111
2019-12-19,1.21,4.59,Portland Trail Blazers,Golden State Warriors,122,112
2019-12-19,2.02,1.83,Dallas Mavericks,Boston Celtics,103,109
2019-12-19,1.22,4.53,Denver Nuggets,Orlando Magic,113,104
2019-12-19,1.63,2.34,Minnesota Timberwolves,New Orleans Pelicans,99,107
2019-12-19,1.37,3.18,Oklahoma City Thunder,Memphis Grizzlies,126,122
2019-12-19,1.70,2.22,Cleveland Cavaliers,Charlotte Hornets,100,98
2019-12-19,2.17,1.72,Detroit Pistons,Toronto Raptors,99,112
2019-12-19,1.27,3.93,Philadelphia 76ers,Miami Heat,104,108
2019-12-19,1.88,1.95,Washington Wizards,Chicago Bulls,109,110 
2019-12-18,1.07,9.19,Los Angeles Clippers,Phoenix Suns,120,99
2019-12-18,1.37,3.20,Utah Jazz,Orlando Magic,109,102
2019-12-18,2.09,1.77,New Orleans Pelicans,Brooklyn Nets,101,108 
2019-12-18,1.76,2.11,New York Knicks,Atlanta Hawks,143,120
2019-12-18,2.73,1.48,Charlotte Hornets,Sacramento Kings,110,102
2019-12-18,2.01,1.84,Indiana Pacers,Los Angeles Lakers,105,102
2019-12-16,2.17,1.73,Phoenix Suns,Portland Trail Blazers,110,111
2019-12-16,1.17,5.28,Houston Rockets,San Antonio Spurs,109,107
2019-12-16,2.30,1.65,Memphis Grizzlies,Miami Heat,118,111
2019-12-16,1.15,5.91,Milwaukee Bucks,Dallas Mavericks,116,120
2019-12-16,1.45,2.83,Oklahoma City Thunder,Chicago Bulls,109,106
2019-12-16,1.11,7.11,Toronto Raptors,Cleveland Cavaliers,133,113
2019-12-16,1.71,2.19,Detroit Pistons,Washington Wizards,119,133
2019-12-15,2.60,1.53,Golden State Warriors,Sacramento Kings,79,100
2019-12-15,1.17,5.32,Denver Nuggets,New York Knicks,111,105
2019-12-15,6.78,1.12,Atlanta Hawks,Los Angeles Lakers,96,101
2019-12-15,2.45,1.59,Brooklyn Nets,Philadelphia 76ers,109,89
2019-12-15,1.13,6.28,Indiana Pacers,Charlotte Hornets,107,85
2019-12-15,1.91,1.92,New Orleans Pelicans,Orlando Magic,119,130
2019-12-14,1.40,3.07,Denver Nuggets,Oklahoma City Thunder,110,102
2019-12-14,1.30,3.69,Houston Rockets,Detroit Pistons,107,115
2019-12-14,1.23,4.34,Dallas Mavericks,Miami Heat,118,122 
2019-12-14,1.07,9.09,Milwaukee Bucks,Cleveland Cavaliers,125,108
2019-12-14,2.34,1.64,Chicago Bulls,Los Angeles Clippers,109,106
2019-12-14,1.83,2.01,Memphis Grizzlies,Washington Wizards,128,111
2019-12-14,1.32,3.56,Toronto Raptors,Brooklyn Nets,110,102
2019-12-14,2.08,1.78,Phoenix Suns,San Antonio Spurs,119,121 
2019-12-14,1.24,4.24,Sacramento Kings,New York Knicks,101,103
2019-12-14,2.67,1.50,Minnesota Timberwolves,Los Angeles Clippers,117,124
2019-12-14,1.08,8.66,Utah Jazz,Golden State Warriors,114,106
2019-12-14,1.34,3.42,Chicago Bulls,Charlotte Hornets,73,83
2019-12-14,7.05,1.11,Memphis Grizzlies,Milwaukee Bucks,114,127
2019-12-14,3.00,1.41,Atlanta Hawks,Indiana Pacers,100,110
2019-12-14,2.95,1.43,Miami Heat,Los Angeles Lakers,110,113
2019-12-14,3.23,1.37,Orlando Magic,Houston Rockets,107,130
2019-12-14,1.32,3.56,Philadelphia 76ers,New Orleans Pelicans,116,109
2019-12-13,1.31,3.59,Denver Nuggets,Portland Trail Blazers,114,99
2019-12-13,3.30,1.36,Detroit Pistons,Dallas Mavericks,111,122
2019-12-13,1.13,6.45,San Antonio Spurs,Cleveland Cavaliers,109,117 
2019-12-13,1.90,1.93,Boston Celtics,Philadelphia 76ers,109,115
2019-12-12,1.48,2.74,Golden State Warriors,New York Knicks,122,124 
2019-12-12,1.77,2.09,Sacramento Kings,Oklahoma City Thunder,94,93
2019-12-12,1.20,4.83,Milwaukee Bucks,New Orleans Pelicans,127,112
2019-12-12,1.33,3.45,Phoenix Suns,Memphis Grizzlies,108,115
2019-12-12,1.37,3.20,Chicago Bulls,Atlanta Hawks,136,102
2019-12-12,1.91,1.94,Minnesota Timberwolves,Utah Jazz,116,127
2019-12-12,1.18,5.14,Brooklyn Nets,Charlotte Hornets,108,113
2019-12-12,6.32,1.13,Cleveland Cavaliers,Houston Rockets,110,116
2019-12-12,1.82,2.02,Indiana Pacers,Boston Celtics,122,117
2019-12-12,4.27,1.24,Orlando Magic,Los Angeles Lakers,87,96
2019-12-12,2.28,1.66,Toronto Raptors,Los Angeles Clippers,92,112
2019-12-11,1.22,4.53,Portland Trail Blazers,New York Knicks,115,87
2019-12-11,1.26,4.02,Miami Heat,Atlanta Hawks,135,121 
2019-12-11,1.45,2.82,Philadelphia 76ers,Denver Nuggets,97,92
2019-12-11,2.04,1.81,Charlotte Hornets,Washington Wizards,114,107
2019-12-10,1.66,2.29,Golden State Warriors,Memphis Grizzlies,102,110
2019-12-10,1.63,2.35,Phoenix Suns,Minnesota Timberwolves,125,109
2019-12-10,1.25,4.08,Utah Jazz,Oklahoma City Thunder,90,104
2019-12-10,3.09,1.40,Chicago Bulls,Toronto Raptors,92,93
2019-12-10,1.12,6.81,Houston Rockets,Sacramento Kings,118,119
2019-12-10,1.10,7.67,Milwaukee Bucks,Orlando Magic,110,101
2019-12-10,1.91,1.92,New Orleans Pelicans,Detroit Pistons,103,105
2019-12-10,1.08,8.55,Boston Celtics,Cleveland Cavaliers,110,88
2019-12-10,1.70,2.24,Indiana Pacers,Los Angeles Clippers,99,110
2019-12-08,1.17,5.40,Los Angeles Lakers,Minnesota Timberwolves,142,125
2019-12-08,1.59,2.43,Portland Trail Blazers,Oklahoma City Thunder,96,108
2019-12-08,1.24,4.21,Dallas Mavericks,Sacramento Kings,106,110
2019-12-08,1.33,3.41,Miami Heat,Chicago Bulls,110,105 
2019-12-08,1.68,2.26,Philadelphia 76ers,Toronto Raptors,110,104
2019-12-08,4.49,1.22,Washington Wizards,Los Angeles Clippers,119,135
2019-12-08,1.78,2.08,Charlotte Hornets,Atlanta Hawks,107,122
2019-12-08,2.57,1.54,Brooklyn Nets,Denver Nuggets,105,102
2019-12-08,1.13,6.39,Utah Jazz,Memphis Grizzlies,126,112
2019-12-08,1.13,6.32,Houston Rockets,Phoenix Suns,115,109
2019-12-08,2.91,1.44,New York Knicks,Indiana Pacers,103,104
2019-12-08,1.15,5.93,Philadelphia 76ers,Cleveland Cavaliers,141,94
2019-12-07,1.22,4.53,Dallas Mavericks,New Orleans Pelicans,130,84
2019-12-07,2.62,1.52,Portland Trail Blazers,Los Angeles Lakers,113,136
2019-12-07,1.54,2.58,Milwaukee Bucks,Los Angeles Clippers,119,91
2019-12-07,1.56,2.52,San Antonio Spurs,Sacramento Kings,105,104 
2019-12-07,1.61,2.39,Boston Celtics,Denver Nuggets,108,95
2019-12-07,1.49,2.69,Chicago Bulls,Golden State Warriors,98,100
2019-12-07,1.20,4.84,Miami Heat,Washington Wizards,112,103
2019-12-07,1.60,2.42,Oklahoma City Thunder,Minnesota Timberwolves,139,127 
2019-12-07,2.29,1.66,Charlotte Hornets,Brooklyn Nets,104,111
2019-12-07,2.67,1.50,Cleveland Cavaliers,Orlando Magic,87,93
2019-12-07,2.01,1.84,Detroit Pistons,Indiana Pacers,108,101
2019-12-05,1.55,2.53,New Orleans Pelicans,Phoenix Suns,132,139 
2019-12-05,4.15,1.25,New York Knicks,Denver Nuggets,92,129
2019-12-05,1.79,2.07,Toronto Raptors,Houston Rockets,109,119
2019-12-05,3.80,1.28,Washington Wizards,Philadelphia 76ers,119,113
2019-12-05,1.49,2.72,Portland Trail Blazers,Sacramento Kings,127,116
2019-12-05,1.77,2.11,Utah Jazz,Los Angeles Lakers,96,121
2019-12-05,1.46,2.79,Dallas Mavericks,Minnesota Timberwolves,121,114
2019-12-05,1.36,3.29,Chicago Bulls,Memphis Grizzlies,106,99
2019-12-05,1.98,1.86,Oklahoma City Thunder,Indiana Pacers,100,107
2019-12-05,2.25,1.67,Atlanta Hawks,Brooklyn Nets,118,130
2019-12-05,1.45,2.87,Boston Celtics,Miami Heat,112,93
2019-12-05,1.73,2.17,Charlotte Hornets,Golden State Warriors,106,91
2019-12-05,4.42,1.23,Detroit Pistons,Milwaukee Bucks,103,127
2019-12-05,2.04,1.81,Orlando Magic,Phoenix Suns,128,114
2019-12-04,1.22,4.53,Los Angeles Clippers,Portland Trail Blazers,117,97
2019-12-04,1.74,2.15,Denver Nuggets,Los Angeles Lakers,96,105
2019-12-04,3.43,1.33,San Antonio Spurs,Houston Rockets,135,133 
2019-12-04,2.65,1.51,New Orleans Pelicans,Dallas Mavericks,97,118
2019-12-04,1.45,2.83,Toronto Raptors,Miami Heat,110,121 
2019-12-04,2.33,1.64,Cleveland Cavaliers,Detroit Pistons,94,127
2019-12-04,1.91,1.93,Washington Wizards,Orlando Magic,120,127
2019-12-03,1.51,2.65,Sacramento Kings,Chicago Bulls,106,113
2019-12-03,4.79,1.20,Memphis Grizzlies,Indiana Pacers,104,117
2019-12-03,1.04,12.73,Milwaukee Bucks,New York Knicks,132,88
2019-12-03,1.38,3.14,Atlanta Hawks,Golden State Warriors,104,79
2019-12-03,2.42,1.60,Charlotte Hornets,Phoenix Suns,104,109
2019-12-03,1.47,2.80,Philadelphia 76ers,Utah Jazz,103,94
2019-12-02,1.11,7.21,Los Angeles Clippers,Washington Wizards,150,125
2019-12-02,1.28,3.82,Orlando Magic,Golden State Warriors,100,96
2019-12-02,1.77,2.09,Toronto Raptors,Utah Jazz,130,110
2019-12-02,1.70,2.21,Detroit Pistons,San Antonio Spurs,132,98
2019-12-02,1.70,2.22,New Orleans Pelicans,Oklahoma City Thunder,104,107
2019-12-02,1.37,3.21,Los Angeles Lakers,Dallas Mavericks,100,114
2019-12-02,1.12,6.72,Minnesota Timberwolves,Memphis Grizzlies,107,115
2019-12-02,3.65,1.30,New York Knicks,Boston Celtics,104,113
2019-12-02,2.53,1.55,Brooklyn Nets,Miami Heat,106,109
2019-11-30,1.08,8.87,Houston Rockets,Atlanta Hawks,158,111
2019-11-30,1.08,8.79,Milwaukee Bucks,Charlotte Hornets,137,96
2019-11-30,1.38,3.17,Philadelphia 76ers,Indiana Pacers,119,116
2019-11-30,2.47,1.57,Sacramento Kings,Denver Nuggets,100,97 
2019-11-30,1.13,6.45,Los Angeles Lakers,Washington Wizards,125,103
2019-11-30,1.33,3.42,Portland Trail Blazers,Chicago Bulls,107,103
2019-11-30,2.14,1.75,Phoenix Suns,Dallas Mavericks,113,120
2019-11-30,2.88,1.44,San Antonio Spurs,Los Angeles Clippers,107,97
2019-11-30,1.15,5.82,Indiana Pacers,Atlanta Hawks,105,104 
2019-11-30,3.57,1.32,Memphis Grizzlies,Utah Jazz,94,103
2019-11-30,1.13,6.40,Miami Heat,Golden State Warriors,122,105
2019-11-30,1.51,2.65,Oklahoma City Thunder,New Orleans Pelicans,109,104
2019-11-30,6.50,1.12,Cleveland Cavaliers,Milwaukee Bucks,110,119
2019-11-30,3.15,1.38,New York Knicks,Philadelphia 76ers,95,101
2019-11-30,1.27,3.89,Detroit Pistons,Charlotte Hornets,107,110
2019-11-30,2.31,1.64,Orlando Magic,Toronto Raptors,83,90
2019-11-30,2.60,1.53,Brooklyn Nets,Boston Celtics,112,107
2019-11-28,2.15,1.73,Golden State Warriors,Chicago Bulls,104,90
2019-11-28,1.70,2.21,Portland Trail Blazers,Oklahoma City Thunder,136,119
2019-11-28,3.39,1.33,New Orleans Pelicans,Los Angeles Lakers,110,114
2019-11-28,1.35,3.36,Phoenix Suns,Washington Wizards,132,140
2019-11-28,1.66,2.29,San Antonio Spurs,Minnesota Timberwolves,101,113
2019-11-28,1.31,3.60,Houston Rockets,Miami Heat,117,108
2019-11-28,3.23,1.37,Memphis Grizzlies,Los Angeles Clippers,119,121
2019-11-28,1.07,9.79,Milwaukee Bucks,Atlanta Hawks,111,102
2019-11-28,1.19,4.91,Toronto Raptors,New York Knicks,126,98
2019-11-28,1.26,4.04,Boston Celtics,Brooklyn Nets,121,110
2019-11-28,2.50,1.57,Charlotte Hornets,Detroit Pistons,102,101
2019-11-28,1.91,1.93,Cleveland Cavaliers,Orlando Magic,104,116
2019-11-28,1.85,2.00,Indiana Pacers,Utah Jazz,121,102
2019-11-28,1.21,4.66,Philadelphia 76ers,Sacramento Kings,97,91
2019-11-26,1.19,5.05,Denver Nuggets,Washington Wizards,117,104
2019-11-26,2.04,1.81,Dallas Mavericks,Los Angeles Clippers,99,114
2019-11-26,3.45,1.33,Golden State Warriors,Oklahoma City Thunder,97,100
2019-11-26,2.62,1.52,San Antonio Spurs,Los Angeles Lakers,104,114
2019-11-26,1.95,1.88,Chicago Bulls,Portland Trail Blazers,94,117
2019-11-26,1.22,4.43,Milwaukee Bucks,Utah Jazz,122,118
2019-11-26,2.60,1.53,Atlanta Hawks,Minnesota Timberwolves,113,125
2019-11-26,1.40,3.08,Boston Celtics,Sacramento Kings,103,102
2019-11-26,1.16,5.46,Miami Heat,Charlotte Hornets,117,100
2019-11-26,2.08,1.78,Toronto Raptors,Philadelphia 76ers,101,96
2019-11-26,1.86,1.98,Cleveland Cavaliers,Brooklyn Nets,106,108
2019-11-26,1.53,2.59,Detroit Pistons,Orlando Magic,103,88
2019-11-26,1.20,4.72,Indiana Pacers,Memphis Grizzlies,126,114
2019-11-24,1.10,7.63,Los Angeles Clippers,New Orleans Pelicans,134,109
2019-11-24,1.15,5.78,Denver Nuggets,Phoenix Suns,116,104
2019-11-24,2.15,1.73,New York Knicks,Brooklyn Nets,101,103
2019-11-24,1.75,2.14,Washington Wizards,Sacramento Kings,106,113
2019-11-24,1.45,2.86,Houston Rockets,Dallas Mavericks,123,137
2019-11-23,1.44,2.89,Utah Jazz,New Orleans Pelicans,128,120
2019-11-23,1.09,8.26,Milwaukee Bucks,Detroit Pistons,104,90
2019-11-23,3.13,1.39,Cleveland Cavaliers,Portland Trail Blazers,110,104
2019-11-23,3.73,1.29,Memphis Grizzlies,Los Angeles Lakers,108,109
2019-11-23,3.46,1.33,Atlanta Hawks,Toronto Raptors,116,119
2019-11-23,2.23,1.68,New York Knicks,San Antonio Spurs,104,111
2019-11-23,1.44,2.87,Philadelphia 76ers,Miami Heat,113,86
2019-11-23,2.08,1.79,Charlotte Hornets,Chicago Bulls,115,116
2019-11-23,1.38,3.18,Indiana Pacers,Orlando Magic,111,106
2019-11-23,1.53,2.61,Minnesota Timberwolves,Phoenix Suns,98,100
2019-11-23,1.47,2.78,Los Angeles Clippers,Houston Rockets,122,119
2019-11-23,1.46,2.79,Denver Nuggets,Boston Celtics,96,92
2019-11-23,1.05,11.31,Utah Jazz,Golden State Warriors,113,109
2019-11-23,1.19,5.07,Dallas Mavericks,Cleveland Cavaliers,143,101
2019-11-23,2.57,1.53,Chicago Bulls,Miami Heat,108,116
2019-11-23,2.65,1.51,Oklahoma City Thunder,Los Angeles Lakers,127,130
2019-11-23,1.33,3.45,Philadelphia 76ers,San Antonio Spurs,115,104
2019-11-23,1.78,2.09,Brooklyn Nets,Sacramento Kings,116,97
2019-11-23,1.38,3.17,Detroit Pistons,Atlanta Hawks,128,103
2019-11-23,1.43,2.92,Washington Wizards,Charlotte Hornets,125,118
2019-11-22,1.64,2.32,Phoenix Suns,New Orleans Pelicans,121,124
2019-11-22,1.09,8.06,Milwaukee Bucks,Portland Trail Blazers,137,129
2019-11-21,1.33,3.48,Los Angeles Clippers,Boston Celtics,107,104 
2019-11-21,1.84,1.99,Denver Nuggets,Houston Rockets,105,95
2019-11-21,1.93,1.92,Chicago Bulls,Detroit Pistons,109,89
2019-11-21,2.29,1.66,Minnesota Timberwolves,Utah Jazz,95,103
2019-11-21,5.90,1.14,Atlanta Hawks,Milwaukee Bucks,127,135
2019-11-21,1.55,2.54,Brooklyn Nets,Charlotte Hornets,101,91
2019-11-21,1.08,8.55,Dallas Mavericks,Golden State Warriors,142,94
2019-11-21,1.20,4.76,Miami Heat,Cleveland Cavaliers,124,100
2019-11-21,1.66,2.29,Toronto Raptors,Orlando Magic,113,97
2019-11-21,1.11,7.06,Philadelphia 76ers,New York Knicks,109,104
2019-11-21,2.11,1.76,Washington Wizards,San Antonio Spurs,138,132
2019-11-20,1.16,5.65,Los Angeles Lakers,Oklahoma City Thunder,112,107
2019-11-20,1.68,2.23,Sacramento Kings,Phoenix Suns,120,116
2019-11-20,1.39,3.09,Memphis Grizzlies,Golden State Warriors,95,114
2019-11-20,1.64,2.32,New Orleans Pelicans,Portland Trail Blazers,115,104
2019-11-19,1.28,3.77,Los Angeles Clippers,Oklahoma City Thunder,90,88
2019-11-19,1.71,2.21,Phoenix Suns,Boston Celtics,85,99
2019-11-19,1.22,4.53,Utah Jazz,Minnesota Timberwolves,102,112
2019-11-19,1.51,2.66,Dallas Mavericks,San Antonio Spurs,117,110
2019-11-19,3.88,1.27,Chicago Bulls,Milwaukee Bucks,101,115
2019-11-19,1.30,3.66,Houston Rockets,Portland Trail Blazers,132,108
2019-11-19,1.74,2.14,Brooklyn Nets,Indiana Pacers,86,115
2019-11-19,1.26,4.01,Toronto Raptors,Charlotte Hornets,132,96
2019-11-19,1.45,2.84,New York Knicks,Cleveland Cavaliers,123,105
2019-11-17,1.07,8.98,Los Angeles Lakers,Atlanta Hawks,122,101
2019-11-17,1.59,2.42,New Orleans Pelicans,Golden State Warriors,108,100
2019-11-17,3.09,1.40,Memphis Grizzlies,Denver Nuggets,114,131
2019-11-17,1.42,2.99,Orlando Magic,Washington Wizards,125,121
2019-11-17,2.24,1.69,Sacramento Kings,Boston Celtics,100,99
2019-11-17,3.33,1.35,Cleveland Cavaliers,Philadelphia 76ers,95,114
2019-11-17,1.21,4.65,Los Angeles Clippers,Atlanta Hawks,150,101
2019-11-17,1.54,2.56,Dallas Mavericks,Toronto Raptors,110,102
2019-11-16,1.82,2.03,San Antonio Spurs,Portland Trail Blazers,116,121
2019-11-16,1.29,3.72,Miami Heat,New Orleans Pelicans,109,94
2019-11-16,1.73,2.16,Minnesota Timberwolves,Houston Rockets,105,125
2019-11-16,1.57,2.47,New York Knicks,Charlotte Hornets,102,103
2019-11-16,3.73,1.29,Indiana Pacers,Milwaukee Bucks,83,102
2019-11-16,1.58,2.45,Chicago Bulls,Brooklyn Nets,111,117
2019-11-16,3.38,1.34,Golden State Warriors,Boston Celtics,100,105
2019-11-16,1.17,5.34,Los Angeles Lakers,Sacramento Kings,99,97
2019-11-16,1.40,3.07,Houston Rockets,Indiana Pacers,111,102
2019-11-16,3.61,1.30,Memphis Grizzlies,Utah Jazz,107,106
2019-11-16,1.43,2.93,Minnesota Timberwolves,Washington Wizards,116,137
2019-11-16,2.38,1.62,Oklahoma City Thunder,Philadelphia 76ers,127,119 
2019-11-16,2.41,1.60,Charlotte Hornets,Detroit Pistons,109,106
2019-11-16,1.70,2.21,Orlando Magic,San Antonio Spurs,111,109
2019-11-15,1.30,3.73,Denver Nuggets,Brooklyn Nets,101,93
2019-11-15,1.29,3.76,Phoenix Suns,Atlanta Hawks,128,112
2019-11-15,1.12,6.57,Milwaukee Bucks,Chicago Bulls,124,115
2019-11-15,2.50,1.56,New Orleans Pelicans,Los Angeles Clippers,132,127
2019-11-15,3.63,1.30,New York Knicks,Dallas Mavericks,106,103
2019-11-15,2.64,1.51,Cleveland Cavaliers,Miami Heat,97,108
2019-11-14,1.25,4.16,Los Angeles Lakers,Golden State Warriors,120,94
2019-11-14,1.69,2.25,Portland Trail Blazers,Toronto Raptors,106,114
2019-11-14,1.82,2.04,Minnesota Timberwolves,San Antonio Spurs,129,114
2019-11-14,1.32,3.53,Boston Celtics,Washington Wizards,140,133
2019-11-14,1.73,2.16,Houston Rockets,Los Angeles Clippers,102,93
2019-11-14,1.72,2.17,Charlotte Hornets,Memphis Grizzlies,117,119
2019-11-14,1.73,2.16,Orlando Magic,Philadelphia 76ers,112,97
2019-11-13,2.04,1.81,Sacramento Kings,Portland Trail Blazers,107,99
2019-11-13,1.16,5.55,Denver Nuggets,Atlanta Hawks,121,125
2019-11-13,2.44,1.58,Phoenix Suns,Los Angeles Lakers,115,123
2019-11-13,1.36,3.28,Utah Jazz,Brooklyn Nets,119,114
2019-11-13,1.38,3.19,Chicago Bulls,New York Knicks,120,102
2019-11-13,1.25,4.14,Miami Heat,Detroit Pistons,117,108
2019-11-13,1.85,2.00,Indiana Pacers,Oklahoma City Thunder,111,85
2019-11-13,1.16,5.69,Philadelphia 76ers,Cleveland Cavaliers,98,97
2019-11-12,3.77,1.29,Golden State Warriors,Utah Jazz,108,122
2019-11-12,1.22,4.55,Los Angeles Clippers,Toronto Raptors,98,88
2019-11-12,3.51,1.32,New Orleans Pelicans,Houston Rockets,116,122
2019-11-12,1.66,2.30,Boston Celtics,Dallas Mavericks,116,106
2019-11-12,1.16,5.55,San Antonio Spurs,Memphis Grizzlies,109,113
2019-11-12,1.58,2.46,Detroit Pistons,Minnesota Timberwolves,114,120
2019-11-10,1.18,5.20,Los Angeles Lakers,Toronto Raptors,104,113
2019-11-10,1.23,4.34,Portland Trail Blazers,Atlanta Hawks,124,113 
2019-11-10,1.70,2.21,Phoenix Suns,Brooklyn Nets,138,112
2019-11-10,1.77,2.10,New York Knicks,Cleveland Cavaliers,87,108
2019-11-10,4.28,1.23,Oklahoma City Thunder,Milwaukee Bucks,119,121
2019-11-10,1.50,2.67,Orlando Magic,Indiana Pacers,102,109
2019-11-10,1.08,8.85,Philadelphia 76ers,Charlotte Hornets,114,106
2019-11-10,2.45,1.58,Minnesota Timberwolves,Denver Nuggets,98,100 
2019-11-09,1.12,6.66,Oklahoma City Thunder,Golden State Warriors,114,108
2019-11-09,3.32,1.35,Chicago Bulls,Houston Rockets,94,117
2019-11-09,2.89,1.43,Memphis Grizzlies,Dallas Mavericks,122,138
2019-11-09,2.07,1.79,Charlotte Hornets,New Orleans Pelicans,110,115
2019-11-09,1.76,2.11,San Antonio Spurs,Boston Celtics,115,135
2019-11-09,1.27,3.94,Los Angeles Lakers,Miami Heat,95,80
2019-11-09,1.63,2.34,Portland Trail Blazers,Brooklyn Nets,115,119
2019-11-09,1.48,2.77,Denver Nuggets,Philadelphia 76ers,100,97
2019-11-09,2.12,1.74,Utah Jazz,Milwaukee Bucks,103,100
2019-11-09,1.15,5.72,Dallas Mavericks,New York Knicks,102,106
2019-11-09,1.13,6.25,Minnesota Timberwolves,Golden State Warriors,125,119 
2019-11-09,2.14,1.75,New Orleans Pelicans,Toronto Raptors,104,122
2019-11-09,2.25,1.68,Atlanta Hawks,Sacramento Kings,109,121
2019-11-09,1.40,3.07,Indiana Pacers,Detroit Pistons,112,106
2019-11-09,1.31,3.58,Orlando Magic,Memphis Grizzlies,118,86
2019-11-09,1.50,2.67,Washington Wizards,Cleveland Cavaliers,100,113
2019-11-08,1.44,2.89,Los Angeles Clippers,Portland Trail Blazers,107,101
2019-11-08,1.81,2.04,Phoenix Suns,Miami Heat,108,124
2019-11-08,1.50,2.68,San Antonio Spurs,Oklahoma City Thunder,121,112
2019-11-08,3.45,1.33,Charlotte Hornets,Boston Celtics,87,108
2019-11-07,3.07,1.39,Los Angeles Clippers,Milwaukee Bucks,124,129
2019-11-07,1.74,2.15,Utah Jazz,Philadelphia 76ers,106,104
2019-11-07,1.34,3.39,Dallas Mavericks,Orlando Magic,107,106
2019-11-07,2.41,1.60,Memphis Grizzlies,Minnesota Timberwolves,137,121
2019-11-07,1.91,1.92,Atlanta Hawks,Chicago Bulls,93,113
2019-11-07,1.05,12.18,Houston Rockets,Golden State Warriors,129,112
2019-11-07,1.28,3.89,Toronto Raptors,Sacramento Kings,124,120
2019-11-07,1.60,2.41,Detroit Pistons,New York Knicks,122,102
2019-11-07,1.67,2.27,Indiana Pacers,Washington Wizards,121,106
2019-11-05,1.48,2.73,Denver Nuggets,Miami Heat,109,89
2019-11-05,3.44,1.33,Chicago Bulls,Los Angeles Lakers,112,118
2019-11-05,1.67,2.26,Oklahoma City Thunder,Orlando Magic,102,94
2019-11-05,2.95,1.42,Atlanta Hawks,San Antonio Spurs,108,100
2019-11-05,2.17,1.72,Charlotte Hornets,Indiana Pacers,122,120 
2019-11-05,3.04,1.40,Cleveland Cavaliers,Boston Celtics,113,119
2019-11-05,6.63,1.12,Golden State Warriors,Portland Trail Blazers,127,118
2019-11-05,1.91,1.92,Phoenix Suns,Philadelphia 76ers,114,109
2019-11-05,2.97,1.42,Memphis Grizzlies,Houston Rockets,100,107
2019-11-05,3.61,1.30,Minnesota Timberwolves,Milwaukee Bucks,106,134
2019-11-05,1.60,2.41,Brooklyn Nets,New Orleans Pelicans,135,125
2019-11-05,1.59,2.43,Washington Wizards,Detroit Pistons,115,99
2019-11-03,1.52,2.60,Los Angeles Clippers,Utah Jazz,105,94
2019-11-03,2.81,1.45,Cleveland Cavaliers,Dallas Mavericks,111,131
2019-11-03,2.03,1.81,San Antonio Spurs,Los Angeles Lakers,96,103
2019-11-03,2.30,1.64,Miami Heat,Houston Rockets,129,100
2019-11-03,2.03,1.82,New York Knicks,Sacramento Kings,92,113
