Date,Home Odds,Vis Odds,Home,Visitor,Home PTS,Vis PTS
2017-12-26,1.98,1.89,New York Knicks,Philadelphia 76ers,98,105
2017-12-24,3.10,1.40,Sacramento Kings,San Antonio Spurs,99,108
2017-12-24,1.68,2.26,Los Angeles Lakers,Portland Trail Blazers,92,95
2017-12-24,3.74,1.29,Phoenix Suns,Minnesota Timberwolves,106,115
2017-12-24,1.27,3.97,Golden State Warriors,Denver Nuggets,81,96
2017-12-24,1.79,2.10,Memphis Grizzlies,Los Angeles Clippers,115,112
2017-12-24,2.40,1.61,Miami Heat,New Orleans Pelicans,94,109
2017-12-24,1.84,2.01,Utah Jazz,Oklahoma City Thunder,89,103
2017-12-24,2.00,1.85,Atlanta Hawks,Dallas Mavericks,112,107
2017-12-24,1.28,3.87,Boston Celtics,Chicago Bulls,117,92
2017-12-24,1.53,2.63,Charlotte Hornets,Milwaukee Bucks,111,106
2017-12-24,1.21,4.68,Indiana Pacers,Brooklyn Nets,123,119 
2017-12-24,1.11,7.19,Washington Wizards,Orlando Magic,130,103
2017-12-24,1.28,3.90,Toronto Raptors,Philadelphia 76ers,102,86
2017-12-23,1.13,6.50,Golden State Warriors,Los Angeles Lakers,113,106
2017-12-23,2.04,1.82,Portland Trail Blazers,Denver Nuggets,85,102
2017-12-23,1.11,7.40,Houston Rockets,Los Angeles Clippers,118,128
2017-12-23,2.04,1.82,Miami Heat,Dallas Mavericks,113,101
2017-12-23,1.49,2.71,Milwaukee Bucks,Charlotte Hornets,109,104
2017-12-23,1.15,5.95,Oklahoma City Thunder,Atlanta Hawks,120,117
2017-12-23,3.01,1.42,Brooklyn Nets,Washington Wizards,119,84
2017-12-23,1.37,3.25,Detroit Pistons,New York Knicks,104,101
2017-12-23,3.05,1.41,Orlando Magic,New Orleans Pelicans,97,111
2017-12-22,2.18,1.75,Utah Jazz,San Antonio Spurs,100,89
2017-12-22,2.33,1.65,Phoenix Suns,Memphis Grizzlies,97,95
2017-12-22,2.26,1.68,New York Knicks,Boston Celtics,102,93
2017-12-22,1.15,5.83,Cleveland Cavaliers,Chicago Bulls,115,112
2017-12-22,2.44,1.60,Philadelphia 76ers,Toronto Raptors,109,114
2017-12-21,1.20,4.92,Golden State Warriors,Memphis Grizzlies,97,84
2017-12-21,1.45,2.85,Los Angeles Clippers,Phoenix Suns,108,95
2017-12-21,1.71,2.20,Portland Trail Blazers,San Antonio Spurs,91,93
2017-12-21,1.88,1.98,Denver Nuggets,Minnesota Timberwolves,104,112
2017-12-21,1.86,2.00,Dallas Mavericks,Detroit Pistons,110,93
2017-12-21,1.50,2.69,Chicago Bulls,Orlando Magic,112,94
2017-12-21,1.06,10.15,Houston Rockets,Los Angeles Lakers,116,122
2017-12-21,1.29,3.78,Oklahoma City Thunder,Utah Jazz,107,79
2017-12-21,2.66,1.51,Atlanta Hawks,Indiana Pacers,95,105
2017-12-21,1.22,4.55,Boston Celtics,Miami Heat,89,90
2017-12-21,1.45,2.86,Brooklyn Nets,Sacramento Kings,99,104
2017-12-21,2.11,1.77,Charlotte Hornets,Toronto Raptors,111,129
2017-12-19,2.01,1.85,Milwaukee Bucks,Cleveland Cavaliers,119,116
2017-12-19,1.27,3.97,Philadelphia 76ers,Sacramento Kings,95,101
2017-12-19,1.74,2.16,Washington Wizards,New Orleans Pelicans,116,106
2017-12-19,2.82,1.45,Los Angeles Lakers,Golden State Warriors,114,116 
2017-12-19,1.34,3.44,Dallas Mavericks,Phoenix Suns,91,97
2017-12-19,1.13,6.53,San Antonio Spurs,Los Angeles Clippers,109,91
2017-12-19,2.08,1.79,Chicago Bulls,Philadelphia 76ers,117,115
2017-12-19,1.11,7.08,Houston Rockets,Utah Jazz,120,99
2017-12-19,1.54,2.58,Minnesota Timberwolves,Portland Trail Blazers,108,107
2017-12-19,1.49,2.74,Oklahoma City Thunder,Denver Nuggets,95,94
2017-12-19,1.82,2.04,Atlanta Hawks,Miami Heat,110,104
2017-12-19,1.29,3.77,Charlotte Hornets,New York Knicks,109,91
2017-12-19,2.18,1.72,Indiana Pacers,Boston Celtics,111,112
2017-12-17,2.37,1.63,Brooklyn Nets,Indiana Pacers,97,109
2017-12-17,1.78,2.09,Washington Wizards,Cleveland Cavaliers,99,106
2017-12-17,1.26,4.12,Detroit Pistons,Orlando Magic,114,110
2017-12-17,1.12,7.06,Toronto Raptors,Sacramento Kings,108,93
2017-12-16,2.93,1.44,Memphis Grizzlies,Boston Celtics,93,102
2017-12-16,1.40,3.10,San Antonio Spurs,Dallas Mavericks,98,96
2017-12-16,1.17,5.50,Houston Rockets,Milwaukee Bucks,115,111
2017-12-16,1.40,3.10,Miami Heat,Los Angeles Clippers,90,85
2017-12-16,1.11,6.99,Minnesota Timberwolves,Phoenix Suns,106,108
2017-12-16,1.19,5.02,Cleveland Cavaliers,Utah Jazz,109,100
2017-12-16,2.56,1.56,New York Knicks,Oklahoma City Thunder,111,96
2017-12-16,1.63,2.38,Charlotte Hornets,Portland Trail Blazers,91,93
2017-12-15,1.27,3.97,Houston Rockets,San Antonio Spurs,124,109
2017-12-15,1.81,2.05,Denver Nuggets,New Orleans Pelicans,117,111 
2017-12-15,1.38,3.21,Memphis Grizzlies,Atlanta Hawks,96,94
2017-12-15,1.26,4.13,Milwaukee Bucks,Chicago Bulls,109,115
2017-12-15,1.51,2.68,Boston Celtics,Utah Jazz,95,107
2017-12-15,1.09,8.01,Toronto Raptors,Brooklyn Nets,120,87
2017-12-15,1.48,2.76,Charlotte Hornets,Miami Heat,98,104
2017-12-15,1.48,2.77,Indiana Pacers,Detroit Pistons,98,104
2017-12-15,2.57,1.55,Orlando Magic,Portland Trail Blazers,88,95
2017-12-15,1.87,1.99,Philadelphia 76ers,Oklahoma City Thunder,117,119 
2017-12-15,1.18,5.20,Washington Wizards,Los Angeles Clippers,100,91
2017-12-15,1.18,5.15,Golden State Warriors,Dallas Mavericks,112,97
2017-12-15,1.19,5.01,Cleveland Cavaliers,Los Angeles Lakers,121,112
2017-12-15,1.15,5.81,Minnesota Timberwolves,Sacramento Kings,119,96
2017-12-14,2.47,1.58,Atlanta Hawks,Detroit Pistons,91,105
2017-12-14,1.85,2.02,Brooklyn Nets,New York Knicks,104,111
2017-12-13,1.12,6.85,Houston Rockets,Charlotte Hornets,108,96
2017-12-13,6.80,1.12,Phoenix Suns,Toronto Raptors,109,115
2017-12-13,2.87,1.45,Chicago Bulls,Utah Jazz,103,100
2017-12-13,1.74,2.15,New Orleans Pelicans,Milwaukee Bucks,115,108
2017-12-13,1.41,3.04,Boston Celtics,Denver Nuggets,124,118
2017-12-13,1.68,2.27,Miami Heat,Portland Trail Blazers,95,102
2017-12-13,1.95,1.90,Indiana Pacers,Oklahoma City Thunder,95,100
2017-12-13,1.96,1.89,Orlando Magic,Los Angeles Clippers,95,106
2017-12-13,1.31,3.62,Washington Wizards,Memphis Grizzlies,93,87
2017-12-13,1.55,2.55,Sacramento Kings,Phoenix Suns,99,92
2017-12-13,1.52,2.63,Minnesota Timberwolves,Philadelphia 76ers,112,118 
2017-12-13,3.07,1.40,Dallas Mavericks,San Antonio Spurs,95,89
2017-12-13,2.33,1.64,Brooklyn Nets,Washington Wizards,103,98
2017-12-13,1.11,7.15,Cleveland Cavaliers,Atlanta Hawks,123,114
2017-12-13,1.39,3.15,Detroit Pistons,Denver Nuggets,84,103
2017-12-13,1.72,2.20,New York Knicks,Los Angeles Lakers,113,109 
2017-12-12,1.24,4.37,Golden State Warriors,Portland Trail Blazers,111,104
2017-12-12,2.86,1.45,Los Angeles Clippers,Toronto Raptors,96,91
2017-12-12,2.84,1.45,Chicago Bulls,Boston Celtics,108,85
2017-12-12,1.10,7.93,Houston Rockets,New Orleans Pelicans,130,123
2017-12-12,1.85,2.00,Memphis Grizzlies,Miami Heat,82,107
2017-12-12,1.31,3.66,Oklahoma City Thunder,Charlotte Hornets,103,116
2017-12-10,1.44,2.94,New York Knicks,Atlanta Hawks,111,107
2017-12-10,1.30,3.69,Minnesota Timberwolves,Dallas Mavericks,97,92
2017-12-10,1.37,3.25,New Orleans Pelicans,Philadelphia 76ers,131,124
2017-12-10,1.48,2.77,Indiana Pacers,Denver Nuggets,126,116 
2017-12-10,2.01,1.84,Detroit Pistons,Boston Celtics,81,91
2017-12-10,4.27,1.24,Sacramento Kings,Toronto Raptors,87,102
2017-12-10,3.96,1.27,Portland Trail Blazers,Houston Rockets,117,124
2017-12-10,2.73,1.49,Memphis Grizzlies,Oklahoma City Thunder,101,102 
2017-12-10,2.83,1.46,Phoenix Suns,San Antonio Spurs,101,104
2017-12-10,1.84,2.04,Milwaukee Bucks,Utah Jazz,117,100
2017-12-10,2.40,1.62,Chicago Bulls,New York Knicks,104,102
2017-12-10,1.39,3.20,Cleveland Cavaliers,Philadelphia 76ers,105,98
2017-12-10,1.51,2.68,Atlanta Hawks,Orlando Magic,117,110
2017-12-10,1.61,2.41,Charlotte Hornets,Los Angeles Lakers,99,110
2017-12-10,2.14,1.75,Brooklyn Nets,Miami Heat,89,101
2017-12-10,2.09,1.79,Los Angeles Clippers,Washington Wizards,113,112
2017-12-08,1.73,2.18,San Antonio Spurs,Boston Celtics,105,102
2017-12-08,2.87,1.45,Memphis Grizzlies,Toronto Raptors,107,116
2017-12-08,1.35,3.34,Milwaukee Bucks,Dallas Mavericks,109,102
2017-12-08,1.21,4.76,New Orleans Pelicans,Sacramento Kings,109,116 
2017-12-08,1.20,4.87,Charlotte Hornets,Chicago Bulls,111,119 
2017-12-08,2.80,1.47,Detroit Pistons,Golden State Warriors,98,102
2017-12-08,2.42,1.61,Indiana Pacers,Cleveland Cavaliers,106,102
2017-12-08,1.80,2.07,Orlando Magic,Denver Nuggets,89,103
2017-12-08,3.14,1.39,Utah Jazz,Houston Rockets,101,112
2017-12-08,3.37,1.35,Brooklyn Nets,Oklahoma City Thunder,100,95
2017-12-07,3.20,1.38,Phoenix Suns,Washington Wizards,99,109
2017-12-07,1.27,3.99,Philadelphia 76ers,Los Angeles Lakers,104,107
2017-12-07,2.76,1.48,Los Angeles Clippers,Minnesota Timberwolves,107,113
2017-12-07,1.29,3.80,San Antonio Spurs,Miami Heat,117,105
2017-12-07,2.34,1.65,Charlotte Hornets,Golden State Warriors,87,101
2017-12-07,1.56,2.51,Milwaukee Bucks,Detroit Pistons,104,100
2017-12-07,1.46,2.81,New Orleans Pelicans,Denver Nuggets,123,114
2017-12-07,1.30,3.72,Boston Celtics,Dallas Mavericks,97,90
2017-12-07,1.79,2.08,New York Knicks,Memphis Grizzlies,99,88
2017-12-07,1.10,7.53,Cleveland Cavaliers,Sacramento Kings,101,95
2017-12-07,1.19,5.11,Indiana Pacers,Chicago Bulls,98,96
2017-12-07,1.39,3.13,Orlando Magic,Atlanta Hawks,110,106 
2017-12-06,1.43,2.95,Portland Trail Blazers,Washington Wizards,92,106
2017-12-06,1.29,3.81,Oklahoma City Thunder,Utah Jazz,100,94
2017-12-06,1.07,9.71,Toronto Raptors,Phoenix Suns,126,113
2017-12-04,1.59,2.45,Utah Jazz,Washington Wizards,116,69
2017-12-04,1.75,2.13,Dallas Mavericks,Denver Nuggets,122,105
2017-12-04,1.59,2.45,San Antonio Spurs,Detroit Pistons,96,93
2017-12-04,4.55,1.22,Chicago Bulls,Cleveland Cavaliers,91,113
2017-12-04,2.27,1.67,Memphis Grizzlies,Minnesota Timberwolves,95,92
2017-12-04,4.32,1.24,New Orleans Pelicans,Golden State Warriors,115,125
2017-12-04,1.88,1.97,Atlanta Hawks,Brooklyn Nets,90,110
2017-12-04,1.51,2.68,Boston Celtics,Milwaukee Bucks,111,100
2017-12-04,1.33,3.49,Charlotte Hornets,Orlando Magic,104,94
2017-12-04,1.16,5.71,Indiana Pacers,New York Knicks,115,97
2017-12-04,1.19,5.15,Philadelphia 76ers,Phoenix Suns,101,115
2017-12-03,6.85,1.12,Los Angeles Lakers,Houston Rockets,95,118
2017-12-03,5.21,1.18,Miami Heat,Golden State Warriors,95,123
2017-12-03,1.13,6.62,Minnesota Timberwolves,Los Angeles Clippers,112,106
2017-12-03,1.29,3.80,Oklahoma City Thunder,San Antonio Spurs,90,87
2017-12-03,2.19,1.72,New York Knicks,Orlando Magic,100,105
2017-12-03,1.34,3.47,Portland Trail Blazers,New Orleans Pelicans,116,123
2017-12-03,1.60,2.46,Denver Nuggets,Los Angeles Lakers,115,100
2017-12-03,1.09,8.14,Milwaukee Bucks,Sacramento Kings,109,104
2017-12-03,1.12,6.86,Cleveland Cavaliers,Memphis Grizzlies,116,111
2017-12-03,1.55,2.56,Philadelphia 76ers,Detroit Pistons,108,103
2017-12-03,1.50,2.70,Brooklyn Nets,Atlanta Hawks,102,114
2017-12-03,1.52,2.62,Dallas Mavericks,Los Angeles Clippers,108,82
2017-12-03,1.11,7.29,Boston Celtics,Phoenix Suns,116,111
2017-12-01,2.34,1.65,Utah Jazz,New Orleans Pelicans,114,108
2017-12-01,1.94,1.91,Chicago Bulls,Sacramento Kings,106,107
2017-12-01,2.37,1.63,Memphis Grizzlies,San Antonio Spurs,79,95
2017-12-01,1.79,2.08,Miami Heat,Charlotte Hornets,105,100
2017-12-01,1.44,2.88,Oklahoma City Thunder,Minnesota Timberwolves,111,107
2017-12-01,1.34,3.42,Toronto Raptors,Indiana Pacers,120,115
2017-12-01,5.72,1.16,Orlando Magic,Golden State Warriors,112,133
2017-12-01,1.93,1.91,Washington Wizards,Detroit Pistons,109,91
2017-12-01,1.93,1.93,Los Angeles Clippers,Utah Jazz,107,126
2017-12-01,1.57,2.51,Portland Trail Blazers,Milwaukee Bucks,91,103
2017-12-01,1.16,5.72,Denver Nuggets,Chicago Bulls,111,110
2017-11-30,3.71,1.31,Atlanta Hawks,Cleveland Cavaliers,114,121
2017-11-30,1.28,3.92,Boston Celtics,Philadelphia 76ers,108,97
2017-11-30,7.29,1.11,Los Angeles Lakers,Golden State Warriors,123,127 
2017-11-30,1.47,2.78,Dallas Mavericks,Brooklyn Nets,104,109
2017-11-30,1.25,4.20,San Antonio Spurs,Memphis Grizzlies,104,95
2017-11-30,1.14,6.25,Houston Rockets,Indiana Pacers,118,97
2017-11-30,1.42,3.05,New Orleans Pelicans,Minnesota Timberwolves,102,120
2017-11-30,1.83,2.04,New York Knicks,Miami Heat,115,86
2017-11-30,1.32,3.60,Toronto Raptors,Charlotte Hornets,126,113
2017-11-30,1.14,6.30,Detroit Pistons,Phoenix Suns,131,107
2017-11-30,3.02,1.41,Orlando Magic,Oklahoma City Thunder,121,108
2017-11-30,1.35,3.38,Philadelphia 76ers,Washington Wizards,118,113
2017-11-29,3.15,1.39,Sacramento Kings,Milwaukee Bucks,87,112
2017-11-29,1.93,1.92,Utah Jazz,Denver Nuggets,106,77
2017-11-29,1.86,1.99,Chicago Bulls,Phoenix Suns,99,104
2017-11-29,1.46,2.81,Minnesota Timberwolves,Washington Wizards,89,92
2017-11-29,1.56,2.55,Cleveland Cavaliers,Miami Heat,108,97
2017-11-28,1.11,7.61,Golden State Warriors,Sacramento Kings,106,110
2017-11-28,1.54,2.61,Los Angeles Clippers,Los Angeles Lakers,120,115
2017-11-28,1.22,4.56,San Antonio Spurs,Dallas Mavericks,115,108
2017-11-28,1.03,16.22,Houston Rockets,Brooklyn Nets,117,103
2017-11-28,1.39,3.15,Boston Celtics,Detroit Pistons,108,118
2017-11-28,2.07,1.81,New York Knicks,Portland Trail Blazers,91,103
2017-11-28,1.54,2.61,Indiana Pacers,Orlando Magic,121,109
2017-11-28,1.77,2.15,Philadelphia 76ers,Cleveland Cavaliers,91,113
2017-11-26,1.47,2.79,Memphis Grizzlies,Brooklyn Nets,88,98
2017-11-26,3.37,1.35,Chicago Bulls,Miami Heat,93,100
2017-11-26,1.15,5.99,Minnesota Timberwolves,Phoenix Suns,119,108
2017-11-26,2.56,1.55,Sacramento Kings,Los Angeles Clippers,95,97
2017-11-26,1.90,1.96,Utah Jazz,Milwaukee Bucks,121,108
2017-11-26,3.02,1.41,Dallas Mavericks,Oklahoma City Thunder,97,81
2017-11-26,1.16,5.61,Golden State Warriors,New Orleans Pelicans,110,95
2017-11-26,1.03,16.70,Houston Rockets,New York Knicks,117,102
2017-11-26,2.35,1.64,Indiana Pacers,Boston Celtics,98,108
2017-11-26,3.18,1.38,Atlanta Hawks,Toronto Raptors,78,112
2017-11-26,1.83,2.03,Charlotte Hornets,San Antonio Spurs,86,106
2017-11-26,1.46,2.83,Philadelphia 76ers,Orlando Magic,130,111
2017-11-26,1.55,2.56,Washington Wizards,Portland Trail Blazers,105,108
2017-11-25,1.06,10.98,Golden State Warriors,Chicago Bulls,143,94
2017-11-25,1.41,3.04,Denver Nuggets,Memphis Grizzlies,104,92
2017-11-25,3.14,1.39,Phoenix Suns,New Orleans Pelicans,91,115
2017-11-25,1.45,2.87,Cleveland Cavaliers,Charlotte Hornets,100,99
2017-11-25,2.13,1.76,Indiana Pacers,Toronto Raptors,107,104
2017-11-25,1.55,2.58,Minnesota Timberwolves,Miami Heat,97,109
2017-11-25,1.27,4.04,Oklahoma City Thunder,Detroit Pistons,98,99
2017-11-25,1.79,2.10,Atlanta Hawks,New York Knicks,116,104
2017-11-25,1.35,3.41,Boston Celtics,Orlando Magic,118,103
2017-11-25,2.57,1.55,Brooklyn Nets,Portland Trail Blazers,125,127
2017-11-23,1.86,2.00,Sacramento Kings,Los Angeles Lakers,113,102
2017-11-23,2.09,1.79,Phoenix Suns,Milwaukee Bucks,107,113 
2017-11-22,1.25,4.25,Utah Jazz,Chicago Bulls,110,80
2017-11-22,1.24,4.23,Houston Rockets,Denver Nuggets,125,95
2017-11-22,1.45,2.90,Memphis Grizzlies,Dallas Mavericks,94,95
2017-11-22,1.37,3.25,Minnesota Timberwolves,Orlando Magic,124,118
2017-11-22,1.86,2.00,New Orleans Pelicans,San Antonio Spurs,107,90
2017-11-22,2.87,1.44,Oklahoma City Thunder,Golden State Warriors,108,91
2017-11-22,2.29,1.67,Atlanta Hawks,Los Angeles Clippers,103,116
2017-11-22,2.06,1.81,Miami Heat,Boston Celtics,104,98
2017-11-22,2.48,1.58,New York Knicks,Toronto Raptors,108,100
2017-11-22,1.69,2.23,Charlotte Hornets,Washington Wizards,129,124 
2017-11-22,1.14,6.49,Cleveland Cavaliers,Brooklyn Nets,119,109
2017-11-22,1.60,2.44,Philadelphia 76ers,Portland Trail Blazers,101,81
2017-11-22,1.45,2.87,Los Angeles Lakers,Chicago Bulls,103,94
2017-11-21,2.75,1.49,Sacramento Kings,Denver Nuggets,98,114
2017-11-21,3.29,1.36,Dallas Mavericks,Boston Celtics,102,110 
2017-11-21,1.24,4.35,San Antonio Spurs,Atlanta Hawks,96,85
2017-11-21,1.97,1.88,Memphis Grizzlies,Portland Trail Blazers,92,100
2017-11-21,1.63,2.36,Milwaukee Bucks,Washington Wizards,88,99
2017-11-21,2.20,1.72,New Orleans Pelicans,Oklahoma City Thunder,114,107
2017-11-21,2.12,1.78,New York Knicks,Los Angeles Clippers,107,85
2017-11-21,1.72,2.20,Charlotte Hornets,Minnesota Timberwolves,118,102
2017-11-21,2.08,1.79,Detroit Pistons,Cleveland Cavaliers,88,116
2017-11-21,1.61,2.41,Orlando Magic,Indiana Pacers,97,105
2017-11-21,1.45,2.90,Philadelphia 76ers,Utah Jazz,107,86
2017-11-19,2.72,1.49,Los Angeles Lakers,Denver Nuggets,127,109
2017-11-19,1.73,2.17,Phoenix Suns,Chicago Bulls,113,105
2017-11-19,1.43,2.95,Minnesota Timberwolves,Detroit Pistons,97,100
2017-11-19,6.42,1.13,Brooklyn Nets,Golden State Warriors,111,118
2017-11-19,1.46,2.84,Miami Heat,Indiana Pacers,95,120
2017-11-19,1.38,3.20,Toronto Raptors,Washington Wizards,100,91
2017-11-19,1.12,6.82,Portland Trail Blazers,Sacramento Kings,102,90
2017-11-19,3.08,1.40,Dallas Mavericks,Milwaukee Bucks,111,79
2017-11-19,3.60,1.31,Memphis Grizzlies,Houston Rockets,83,105
2017-11-19,2.98,1.42,Atlanta Hawks,Boston Celtics,99,110
2017-11-19,4.32,1.23,Philadelphia 76ers,Golden State Warriors,116,124
2017-11-19,1.50,2.72,Charlotte Hornets,Los Angeles Clippers,102,87
2017-11-19,1.40,3.10,Orlando Magic,Utah Jazz,85,125
2017-11-18,1.54,2.58,Denver Nuggets,New Orleans Pelicans,146,114
2017-11-18,1.33,3.52,Los Angeles Lakers,Phoenix Suns,113,122
2017-11-18,3.28,1.36,Sacramento Kings,Portland Trail Blazers,86,82
2017-11-18,3.04,1.42,Dallas Mavericks,Minnesota Timberwolves,87,111
2017-11-18,3.18,1.39,Chicago Bulls,Charlotte Hornets,123,120
2017-11-18,2.02,1.84,San Antonio Spurs,Oklahoma City Thunder,104,101
2017-11-18,1.78,2.10,Brooklyn Nets,Utah Jazz,118,107
2017-11-18,1.38,3.23,Cleveland Cavaliers,Los Angeles Clippers,118,113 
2017-11-18,1.30,3.69,Toronto Raptors,New York Knicks,107,84
2017-11-18,1.87,1.98,Indiana Pacers,Detroit Pistons,107,100
2017-11-18,1.53,2.63,Washington Wizards,Miami Heat,88,91
2017-11-17,7.47,1.10,Phoenix Suns,Houston Rockets,116,142
2017-11-17,3.39,1.34,Boston Celtics,Golden State Warriors,92,88
2017-11-16,2.39,1.62,Los Angeles Lakers,Philadelphia 76ers,109,115
2017-11-16,1.49,2.73,Portland Trail Blazers,Orlando Magic,99,94
2017-11-16,1.93,1.91,Charlotte Hornets,Cleveland Cavaliers,107,115
2017-11-16,1.66,2.30,Memphis Grizzlies,Indiana Pacers,113,116
2017-11-16,1.53,2.59,Milwaukee Bucks,Detroit Pistons,99,95
2017-11-16,1.51,2.65,Minnesota Timberwolves,San Antonio Spurs,98,86
2017-11-16,1.69,2.25,New Orleans Pelicans,Toronto Raptors,116,125
2017-11-16,1.10,7.89,Oklahoma City Thunder,Chicago Bulls,92,79
2017-11-16,1.49,2.75,Atlanta Hawks,Sacramento Kings,126,80
2017-11-16,1.80,2.07,Miami Heat,Washington Wizards,93,102
2017-11-16,1.59,2.47,New York Knicks,Utah Jazz,106,101
2017-11-14,3.16,1.39,Dallas Mavericks,San Antonio Spurs,91,97
2017-11-14,1.39,3.15,Houston Rockets,Toronto Raptors,113,129
2017-11-14,3.21,1.38,Brooklyn Nets,Boston Celtics,102,109
2017-11-14,1.13,6.79,Golden State Warriors,Orlando Magic,110,100
2017-11-14,1.76,2.13,Los Angeles Clippers,Philadelphia 76ers,105,109
2017-11-14,1.78,2.11,Portland Trail Blazers,Denver Nuggets,99,82
2017-11-14,1.87,1.98,Phoenix Suns,Los Angeles Lakers,93,100
2017-11-14,2.29,1.67,Utah Jazz,Minnesota Timberwolves,98,109
2017-11-14,1.64,2.35,Milwaukee Bucks,Memphis Grizzlies,110,103
2017-11-14,1.25,4.25,New Orleans Pelicans,Atlanta Hawks,106,105
2017-11-14,2.84,1.45,New York Knicks,Cleveland Cavaliers,101,104
2017-11-14,1.14,6.18,Washington Wizards,Sacramento Kings,110,92
2017-11-12,1.18,5.20,Oklahoma City Thunder,Dallas Mavericks,112,99
2017-11-12,2.37,1.62,Indiana Pacers,Houston Rockets,95,118
2017-11-12,1.75,2.14,Detroit Pistons,Miami Heat,112,103
2017-11-12,2.36,1.62,Boston Celtics,Toronto Raptors,95,94
2017-11-11,1.27,3.97,Denver Nuggets,Orlando Magic,125,107
2017-11-11,4.80,1.20,Phoenix Suns,Minnesota Timberwolves,118,110
2017-11-11,1.34,3.39,Utah Jazz,Brooklyn Nets,114,106
2017-11-11,3.01,1.41,Dallas Mavericks,Cleveland Cavaliers,104,111
2017-11-11,1.10,7.75,Golden State Warriors,Philadelphia 76ers,135,114
2017-11-11,1.39,3.09,Milwaukee Bucks,Los Angeles Lakers,98,90
2017-11-11,1.18,5.23,San Antonio Spurs,Chicago Bulls,133,94
2017-11-11,1.36,3.30,Houston Rockets,Memphis Grizzlies,111,96
2017-11-11,1.38,3.16,New York Knicks,Sacramento Kings,118,91
2017-11-11,1.43,2.94,New Orleans Pelicans,Los Angeles Clippers,111,103
2017-11-11,1.19,4.97,Washington Wizards,Atlanta Hawks,113,94
2017-11-11,1.25,4.12,Portland Trail Blazers,Brooklyn Nets,97,101
2017-11-11,1.46,2.82,Oklahoma City Thunder,Los Angeles Clippers,120,111
2017-11-11,2.40,1.62,Phoenix Suns,Orlando Magic,112,128
2017-11-11,1.51,2.65,San Antonio Spurs,Milwaukee Bucks,87,94
2017-11-11,1.67,2.28,Utah Jazz,Miami Heat,74,84
2017-11-11,2.32,1.64,Chicago Bulls,Indiana Pacers,87,105
2017-11-11,1.67,2.27,Boston Celtics,Charlotte Hornets,90,87
2017-11-11,1.29,3.73,Detroit Pistons,Atlanta Hawks,111,104
2017-11-10,2.10,1.78,Denver Nuggets,Oklahoma City Thunder,102,94
2017-11-10,3.02,1.42,Sacramento Kings,Philadelphia 76ers,109,108
2017-11-10,1.46,2.83,Houston Rockets,Cleveland Cavaliers,117,113
2017-11-10,1.48,2.77,Toronto Raptors,New Orleans Pelicans,122,118
2017-11-09,1.19,5.06,Washington Wizards,Los Angeles Lakers,111,95
2017-11-09,1.29,3.85,Golden State Warriors,Minnesota Timberwolves,125,101
2017-11-09,3.02,1.42,Phoenix Suns,Miami Heat,115,126
2017-11-09,1.37,3.29,Boston Celtics,Los Angeles Lakers,107,96
2017-11-09,1.39,3.11,Detroit Pistons,Indiana Pacers,114,97
2017-11-09,1.27,4.03,Orlando Magic,New York Knicks,112,99
2017-11-08,1.72,2.21,Portland Trail Blazers,Memphis Grizzlies,97,98
2017-11-08,5.50,1.17,Sacramento Kings,Oklahoma City Thunder,94,86
2017-11-08,1.12,6.85,Denver Nuggets,Brooklyn Nets,112,104
2017-11-08,1.39,3.17,Utah Jazz,Philadelphia 76ers,97,104
2017-11-08,1.58,2.48,San Antonio Spurs,Los Angeles Clippers,120,107
2017-11-08,2.15,1.75,New York Knicks,Charlotte Hornets,118,113
2017-11-08,1.14,6.10,Toronto Raptors,Chicago Bulls,119,114
2017-11-08,1.48,2.76,Cleveland Cavaliers,Milwaukee Bucks,124,119
2017-11-08,2.02,1.84,Indiana Pacers,New Orleans Pelicans,112,117
2017-11-08,1.19,5.02,Washington Wizards,Dallas Mavericks,99,113
2017-11-07,1.08,9.21,Golden State Warriors,Miami Heat,97,80
2017-11-07,1.96,1.90,Phoenix Suns,Brooklyn Nets,92,98
2017-11-07,3.78,1.29,Atlanta Hawks,Boston Celtics,107,110
2017-11-05,2.21,1.71,Los Angeles Lakers,Memphis Grizzlies,107,102
2017-11-05,2.26,1.68,Portland Trail Blazers,Oklahoma City Thunder,103,99
2017-11-05,1.51,2.66,Minnesota Timberwolves,Charlotte Hornets,112,94
2017-11-05,1.95,1.89,New York Knicks,Indiana Pacers,108,101
2017-11-05,1.41,3.04,Houston Rockets,Utah Jazz,137,110
2017-11-05,1.21,4.74,San Antonio Spurs,Phoenix Suns,112,95
2017-11-05,2.37,1.62,Orlando Magic,Boston Celtics,88,104
2017-11-05,1.38,3.19,Toronto Raptors,Washington Wizards,96,107
2017-11-05,1.48,2.79,Los Angeles Clippers,Miami Heat,101,104
2017-11-05,1.11,6.94,Cleveland Cavaliers,Atlanta Hawks,115,117
2017-11-04,4.10,1.25,Denver Nuggets,Golden State Warriors,108,127
2017-11-04,2.79,1.47,Chicago Bulls,New Orleans Pelicans,90,96 
2017-11-04,1.12,6.66,Minnesota Timberwolves,Dallas Mavericks,112,99
2017-11-04,1.24,4.19,Detroit Pistons,Sacramento Kings,108,99
2017-11-04,1.49,2.72,Los Angeles Clippers,Memphis Grizzlies,104,113
2017-11-03,1.68,2.26,Los Angeles Lakers,Brooklyn Nets,124,112
